"ES.ID","lnVR.es","lnCVR.sv","direction","SE","parental","Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES003",-0.0121816168327796,0.035437430786268,"+",0.223263268080956,"Father","s001","Blankers.et.al_2015","table1","Gryllus_rubens_Gryllus_texensis","Gryllus","Gryllus_texensis","Gryllus_rubens","Gryllus_rubens_Gryllus_texensis","Yes","sound",0.44,0.08,NA,0.48,0.08,NA,0.46,0.08,NA,0.43,0.06,NA,NA,NA,"12","12","12","12",NA,NA,44,28,22,73,NA,NA,NA,NA,-0.715117415272314,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-1.15487687356537,"43.8","52.4","69.099999999999994","76.5",-0.137934851093691,0.138713288352936,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES004",0.432504204428666,0.035437430786268,"+",0.223263268080956,"Father","s001","Blankers.et.al_2015","table1","Gryllus_rubens_Gryllus_texensis","Gryllus","Gryllus_texensis","Gryllus_rubens","Gryllus_rubens_Gryllus_texensis","Yes","sound",1.28,0.39,NA,0.68,0.35,NA,0.59,0.25,NA,0.28,0.15,NA,NA,NA,"12","12","12","12",NA,NA,44,28,22,73,NA,NA,NA,NA,1.58683630895649,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-1.15487687356537,"43.8","52.4","69.099999999999994","76.5",-0.137934851093691,0.138713288352936,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES005",0.0831285629715451,0.035437430786268,"+",0.223263268080956,"Father","s001","Blankers.et.al_2015","table1","Gryllus_rubens_Gryllus_texensis","Gryllus","Gryllus_texensis","Gryllus_rubens","Gryllus_rubens_Gryllus_texensis","Yes","sound",0.62,0.11,NA,0.73,0.14,NA,0.71,0.1,NA,0.78,0.1,NA,NA,NA,"12","12","12","12",NA,NA,44,28,22,73,NA,NA,NA,NA,-0.397414701674779,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-1.15487687356537,"43.8","52.4","69.099999999999994","76.5",-0.137934851093691,0.138713288352936,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES034",0.830069556427026,0.0526315789473684,"+",0.286786860477274,"Father","s003","Carson.et.al_1994","table4","Drosophila_heteroneura_Drosophila_silvestris","Drosophila","Drosophila_silvestris","Drosophila_heteroneura","Drosophila_heteroneura_Drosophila_silvestris","Yes","morphology",72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,"35","35","35","35","35","35","35","35",20,20,20,20,NA,NA,NA,NA,0.281061038436472,"Viable","Overlap","Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.15487687356537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES036",-0.0158201987678155,0.0339080459770115,"+",0.23223321142082,"Father","s004","Coyne_1983","table3","BGxMutant","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology",462,10.9544511501033,2,NA,NA,NA,487,11.13552872566,2,477,10,2,"3","3","20","20","20","20","3","3",30,0,31,25,NA,NA,NA,NA,-0.701334813953111,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.626977284049405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES038",0.760588461355482,0.0344827586206897,"+",0.234160491034691,"Father","s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology",12050,1007.80950580951,184,5400,651.789843431148,119,5139,471.041399454443,86,1442,202.657346276911,37,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,2.5144973073563,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.626977284049405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES039",0.916290731874157,0.0344827586206897,"+",0.234160491034691,"Father","s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology",1263,27.3861278752583,5,487,10.9544511501033,2,497,10.9544511501033,2,462,10.9544511501033,2,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,0.796142462713864,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.626977284049405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES040",-0.265703165733006,0.0344827586206897,"+",0.234160491034691,"Father","s004","Coyne_1983","table3","BGxSPD(wildtype)","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology",9.538,0.755857129357129,0.138,11.09,1.25976188226188,0.23,10.35,0.985900603509299,0.18,3.12,0.438178046004133,0.08,"3","3","20","20","20","20","3","3",30,30,30,30,NA,NA,NA,NA,0.968032154054536,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.626977284049405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES041",0.133531392624526,0.0050251256281407,"+",0.0906899682117109,"Father","s005","Coyne_1985","table1&2","BGxOxnard","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans","Yes","morphology",14.31,1.13137084989848,0.08,12.33,1.01488915650922,0.1,12.1,0.989949493661167,0.07,9.86,0.848528137423857,0.06,NA,NA,NA,NA,NA,NA,NA,NA,200,103,200,200,NA,NA,NA,NA,-0.17765482610666,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.626977284049405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES042",0.188052231502939,0.0588235294117647,"+",0.302299894039036,"Father","s006","Coyne_1986","table1","FC","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",176,44.5477272147525,10.5,NA,NA,NA,142,36.9109739779378,8.7,15.7,2.6153393661244,0.6,NA,NA,NA,NA,"8","8",NA,NA,18,NA,18,19,NA,NA,NA,NA,2.96631039795014,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES045",1.38486445577905,0.0606617647058824,"+",0.306588049981286,"Father","s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",176,44.5477272147525,10.5,NA,NA,NA,142.7,11.1323851891677,2.7,17.9,6.18465843842649,1.5,NA,NA,NA,NA,"8","8",NA,NA,18,NA,17,17,NA,NA,NA,NA,2.76463288282495,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES047",0.026740971625857,0.0606617647058824,"+",0.306588049981286,"Father","s006","Coyne_1986","table1","f^2","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",0.779,0.0169705627484771,0.004,NA,NA,NA,0.238,0.0164924225024706,0.004,0.04,0.012369316876853,0.003,NA,NA,NA,NA,"8","8",NA,NA,18,NA,17,17,NA,NA,NA,NA,3.81569401041426,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES048",0.249791505994695,0.0502450980392157,"+",0.276601809915905,"Father","s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",176,44.5477272147525,10.5,NA,NA,NA,142.8,35,7,26.9,10.0697567001393,2.6,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,2.13821524324436,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES050",-0.715289390048894,0.0502450980392157,"+",0.276601809915905,"Father","s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",0.779,0.0169705627484771,0.004,NA,NA,NA,0.269,0.035,0.007,0.048,0.00348568501158668,0.0009,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,3.53530543034805,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES051",-0.106883437944037,0.0502450980392157,"+",0.276601809915905,"Father","s006","Coyne_1986","table1","RM","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",176,44.5477272147525,10.5,NA,NA,NA,184.2,50,10,25,5.42217668469038,1.4,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,2.2508656248971,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES053",-0.848820782673417,0.0502450980392157,"+",0.276601809915905,"Father","s006","Coyne_1986","table1","RM","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology",0.779,0.0169705627484771,0.004,NA,NA,NA,0.322,0.04,0.008,0.039,0.00232379000772445,0.0006,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,3.85462974766846,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0835923597226433,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES054",0.150282203049339,0.0277777777777778,"+",0.210849893247268,"Father","s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology",5.311,0.523117577605647,0.086,3.104,0.371048514348191,0.061,3.323,0.450124427242068,0.074,1.746,0.21,0.035,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,0.960345626313119,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.236946287233761,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES055",0.40546510810817,0.0277777777777778,"+",0.210849893247268,"Father","s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,-0.65580390331733,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.236946287233761,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES059",0.465689190519736,0.0338888888888889,"+",0.228517240282419,"Father","s010","Deregnaucourt_2010","table2","Coturnix_coturnix_coturnix_Coturnix_japonica","Coturnix","Coturnix_coturnix_coturnix","Coturnix_japonica","Coturnix_coturnix_coturnix_Coturnix_japonica","Yes","sound",172,86.6833317310773,17,168,59.2368128784795,11,182,54.744862772684,9,59,79.3725393319377,15,NA,NA,"8","8","15","15",NA,NA,26,29,37,28,NA,NA,NA,NA,0.89499243668112,"Viable","Allopatry","original study","Aves","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","ZW","Female",-0.66517524148295,"0.347634","0.38592000000000004","0.32175000000000004",NA,0.104479891912139,-0.0773753557103908,"Deregnaucourt_2002_Quail","table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES060",-1.09148879116537,0.291666666666667,"+",0.604599788078073,"Father","s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound",29.3023255813954,3.25581395348831,NA,15.3488372093024,4.18604651162792,NA,20.0000000000001,9.30232558139537,NA,4.242,0.622576902880277,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,NA,2.22168260550523,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",2.16167125991711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES061",-0.137518929497773,0.225,"+",0.546881085104552,"Father","s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound",48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,1.02220963623803,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",2.16167125991711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES062",-0.0250000000000083,0.225,"+",0.546881085104552,"Father","s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound",7.60683760683761,1.19658119658119,NA,2.3931623931624,1.88034188034188,NA,1.96581196581197,1.1965811965812,NA,1.36752136752137,0.427350427350429,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,NA,NA,NA,NA,1.88860193192156,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",2.16167125991711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES063",-0.484532329378439,0.225,"+",0.546881085104552,"Father","s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound",7.71428571428572,2.05714285714286,NA,10.2857142857143,4.88571428571429,NA,8.4,3.25714285714286,NA,4.8,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,NA,NA,NA,NA,-0.0208133348645874,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",2.16167125991711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES064",0.925340567394071,0.25,"+",0.573573720954548,"Father","s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound",157.608695652174,60.3260869565217,NA,80.4347826086956,15.7608695652174,NA,78.2608695652174,23.9130434782609,NA,26.6304347826087,5.97826086956521,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,1.98397041702185,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",2.16167125991711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES065",0.400888441080753,0.333333333333333,"+",0.641274915080932,"Father","s12","Ewing_1969","table2","Drosophila_persimilis_Drosophila_pseudoobscura","Drosophila","Drosophila_persimilis","Drosophila_pseudoobscura","Drosophila_persimilis_Drosophila_pseudoobscura","Yes","sound",66.8,10.9,NA,48.7,7.9,NA,56.8,7.3,NA,42.6,4.8,NA,NA,NA,"25","25","25","25",NA,NA,4,4,4,4,386,273,268,281,-0.0586592451297934,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.44133396487552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES068",0.812225331809637,0.0425724637681159,"+",0.259114194890603,"Father","s14","Gadenne et al_1997","table1","Agrotis_ipsilon_Agrotis_segetum","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum","Yes","morphology",611.5,79.6,NA,NA,NA,NA,440.5,35.3,NA,328.2,29.9,NA,">100",">100","0","0","4","4",">100",">100",25,0,24,30,NA,NA,NA,NA,0.206537227080962,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",0.0423382539818698,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES069",0.102472557352386,0.0425724637681159,"+",0.259114194890603,"Father","s14","Gadenne et al_1997","table1","Agrotis_ipsilon_Agrotis_segetum","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum","Yes","morphology",750.3,44.8,NA,NA,NA,NA,861.4,40.4,NA,1029.7,41.5,NA,">100",">100","0","0","4","4",">100",">100",25,0,24,30,NA,NA,NA,NA,-0.263657313729416,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",0.0423382539818698,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES070",1.20306700722449,0.0425724637681159,"+",0.259114194890603,"Father","s14","Gadenne et al_1997","table1","Agrotis_ipsilon_Agrotis_segetum","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum","Yes","morphology",0.8,0.1,NA,NA,NA,NA,0.51,0.03,NA,0.32,0.03,NA,">100",">100","0","0","4","4",">100",">100",25,0,24,30,NA,NA,NA,NA,0.658672186303235,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",0.0423382539818698,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES071",0.0533117888033479,0.0425724637681159,"+",0.259114194890603,"Father","s14","Gadenne et al_1997","table1","Agrotis_ipsilon_Agrotis_segetum","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum","Yes","morphology",732.2,73.9,NA,NA,NA,NA,672.7,70,NA,608,44.5,NA,">100",">100","0","0","4","4",">100",">100",25,0,24,30,NA,NA,NA,NA,-0.464613303323207,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",0.0423382539818698,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES072",0.135324652492238,0.0425724637681159,"+",0.259114194890603,"Father","s14","Gadenne et al_1997","table1","Agrotis_ipsilon_Agrotis_segetum","Agrotis","Agrotis_segetum","Agrotis_ipsilon","Agrotis_ipsilon_Agrotis_segetum","Yes","morphology",818,84.8,NA,NA,NA,NA,817.7,74,NA,891.1,69.6,NA,">100",">100","0","0","4","4",">100",">100",25,0,24,30,NA,NA,NA,NA,-0.618838778629089,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",0.0423382539818698,"60","0","1","65",NA,-4.13516655674236,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
