"ES.ID","lnRR.es","lnRR.sv","SMD.es","SMD.sv","cross","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.diff","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","sq.divergence.COI"
"ES366",0.405465108108164,0.425685087491313,0.4334379769136,0.511741779989435,"hybSL","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",11,3.74250547996682,NA,12,8.44097165424866,NA,12,5.93092560184646,NA,8,9.66134869582822,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.636760275180773,-0.193218663576808,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES366",0.318453731118535,0.387766841212822,0.384574318951708,0.458216522599843,"spL","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",11,3.74250547996682,NA,12,8.44097165424866,NA,12,5.93092560184646,NA,8,9.66134869582822,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.636760275180773,-0.193218663576808,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES367",0.405465108108164,0.339416597962382,0.455703613002251,0.767305481908609,"hybLS","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,3,1.55491583104581,NA,3,1.84063208333166,NA,2,1.81150288046779,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.636909195395691,0.384441611129235,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES367",0.405465108108164,0.299205486376717,0.475666462852768,0.514141161492679,"hybSL","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,3,1.55491583104581,NA,3,1.84063208333166,NA,2,1.81150288046779,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.636909195395691,0.384441611129235,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES367",0.693147180559945,0.217221025963187,1.26865313964547,0.539415599374017,"spL","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,3,1.55491583104581,NA,3,1.84063208333166,NA,2,1.81150288046779,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.636909195395691,0.384441611129235,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES368",0.0689928714869514,3.09959438803201,0.0272359318720637,0.750061816332078,"hybLS","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",46,30.530965757624,NA,30,60.4195865777799,NA,34,61.5589174536477,NA,28,57.9680921749693,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.634526471957,0.0811757740000212,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES368",0.194156014440957,1.89105275784726,0.0871670742398479,0.500474881176971,"hybSL","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",46,30.530965757624,NA,30,60.4195865777799,NA,34,61.5589174536477,NA,28,57.9680921749693,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.634526471957,0.0811757740000212,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES368",0.496436886313891,1.1596280998245,0.359952661671235,0.457198106591345,"spL","s25","Drosophila_borealis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",46,30.530965757624,NA,30,60.4195865777799,NA,34,61.5589174536477,NA,28,57.9680921749693,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,NA,NA,NA,NA,-0.634526471957,0.0811757740000212,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.920818753952375,0.99,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0761243683810001
"ES369",0.200670695462151,0.112643020190847,0.356332011647107,0.457054027918026,"hybLS","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_littoralis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",11,3.74250547996682,NA,11,4.95213719166379,NA,NA,NA,NA,9,5.00994906812515,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,112,81,NA,99,NA,NA,NA,NA,-0.636909195395691,-0.374803318537842,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.99,0.16,0,0.955,-1.80469626025877,0,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES369",0.200670695462151,0.0851252826887928,0.408289951953935,0.408335034243327,"spL","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_littoralis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",11,3.74250547996682,NA,11,4.95213719166379,NA,NA,NA,NA,9,5.00994906812515,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,112,81,NA,99,NA,NA,NA,NA,-0.636909195395691,-0.374803318537842,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.99,0.16,0,0.955,-1.80469626025877,0,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES370",0.405465108108164,0.0927749827419783,0.800673995756556,0.485615491526709,"hybLS","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_littoralis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,3,1.23803429791595,NA,NA,NA,NA,2,1.00198981362503,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,112,81,NA,99,NA,NA,NA,NA,-0.636909195395691,0.384441611129235,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.99,0.16,0,0.955,-1.80469626025877,0,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES370",0.693147180559945,0.0623237874221592,1.81727946915839,0.565125233451229,"spL","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_littoralis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,3,1.23803429791595,NA,NA,NA,NA,2,1.00198981362503,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,112,81,NA,99,NA,NA,NA,NA,-0.636909195395691,0.384441611129235,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.99,0.16,0,0.955,-1.80469626025877,0,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES371",-0.302280871872934,0.360500706638283,-0.325463356314325,0.455884799794633,"hybSL","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",62,40.6807864331763,NA,NA,NA,NA,34,35.4903165402572,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112,NA,NA,NA,NA,-0.634824312386836,-0.223991894465157,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.955,0,0.16,0.99,0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES371",0.298492988555997,0.17420834794512,0.401583861289257,0.408063479882399,"spL","s25","Drosophila_littoralis_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",62,40.6807864331763,NA,NA,NA,NA,34,35.4903165402572,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112,NA,NA,NA,NA,-0.634824312386836,-0.223991894465157,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.892790030352132,-0.913640169325252,0.955,0,0.16,0.99,0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0.0804956216966462
"ES372",0.167054084663166,0.108362642148396,0.275305616770762,0.403789659131277,"hybSL","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",12,41.0676782134576,NA,NA,NA,NA,13,8.48550814124993,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112,NA,NA,NA,NA,-0.637058115610609,-0.550030489521531,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES372",0.0870113769896297,2.36558736755817,0.0309573655393482,0.400047917924057,"spL","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",12,41.0676782134576,NA,NA,NA,NA,13,8.48550814124993,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112,NA,NA,NA,NA,-0.637058115610609,-0.550030489521531,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES373",0.287682072451781,0.559039931244354,0.250586137081304,0.403139670604867,"hybLS","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_montana","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,4,1.34996720428976,NA,NA,NA,NA,3,4.91240170017435,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,112,131,NA,114,NA,NA,NA,NA,-0.637058115610609,-0.24065895063039,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES373",0.287682072451781,0.548384396177873,0.254805518998294,0.4032462926256,"spL","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_montana","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",4,0.984869863149162,NA,4,1.34996720428976,NA,NA,NA,NA,3,4.91240170017435,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,112,131,NA,114,NA,NA,NA,NA,-0.637058115610609,-0.24065895063039,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES374",0.510825623765991,0.286573008926588,0.592624188846809,0.417560171460317,"hybLS","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_montana","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",46,30.530965757624,NA,35,20.8280654376135,NA,NA,NA,NA,21,21.8110635487741,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,112,131,NA,114,NA,NA,NA,NA,-0.633484030452573,0.524691680798613,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES374",0.784118958765672,0.303851119892356,0.850589374676261,0.436175114215608,"spL","s25","Drosophila_montana_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_virilis","Drosophila_montana","Drosophila_montana_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",46,30.530965757624,NA,35,20.8280654376135,NA,NA,NA,NA,21,21.8110635487741,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,112,131,NA,114,NA,NA,NA,NA,-0.633484030452573,0.524691680798613,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.04575749056068,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195887928952876
"ES375",0,0.0569235426704748,0,0.533333333333333,"hybLS","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",25,17.1493686455186,NA,11,3.50134797311455,NA,NA,NA,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.635122152816673,0.581520745053477,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES375",0.82098055206983,0.140791325195102,1.07401890484905,0.514084255998509,"spL","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_PL",25,17.1493686455186,NA,11,3.50134797311455,NA,NA,NA,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.635122152816673,0.581520745053477,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES376",0,0.0342184619499346,0,0.533333333333333,"hybLS","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",5,3.728123618591,NA,4,1.02980822738663,NA,NA,NA,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.637058115610609,-0.340157193540774,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES376",0.22314355131421,0.151113665246704,0.348088990967366,0.456731441424038,"spL","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_CN",5,3.728123618591,NA,4,1.02980822738663,NA,NA,NA,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.637058115610609,-0.340157193540774,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES377",-0.245122458032985,0.232395916623671,-0.305500719543284,0.539166501435925,"hybLS","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",218,92.208924166484,NA,36,23.6855892298925,NA,NA,NA,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.611592758859597,1.71446557147927,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES377",1.55585366629999,0.132831283121405,2.36390793151994,0.760447817150161,"spL","s25","Drosophila_kanekoi_Drosophila_virilis","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_kanekoi","Drosophila_virilis","Drosophila_kanekoi_Drosophila_virilis",NA,"Yes","sound","inhbt_IPI",218,92.208924166484,NA,36,23.6855892298925,NA,NA,NA,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112,NA,NA,NA,NA,-0.611592758859597,1.71446557147927,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.950781977329818,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0.0591965014668321
"ES378",0.0870113769896297,0.0570015180221585,0.209926784781629,0.402203462748438,"hybLS","s25","Drosophila_flavomontana_Drosophila_lacicola","Suvanto_Drosophila.song_BehavGen1994","table 1&2","Suvanto et al_1994","Drosophila","Drosophila_flavomontana","Drosophila_lacicola","Drosophila_flavomontana_Drosophila_lacicola",NA,"Yes","sound","inhbt_PL",13,6.82000058813241,NA,12,3.95277558265079,NA,NA,NA,NA,11,4.62136917427227,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,187,158,NA,72,NA,NA,NA,NA,-0.636909195395691,-0.426629633243309,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,0.00475115559100102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,1.64615010052077
