"Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","ES.ID","lnCVR.es","lnCVR.sv","cross"
"s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound","PI",41.2,4.96,NA,NA,NA,NA,19.4,2.9,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,0.451619923072587,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.913640169325252,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,"ES344",0.856912755352879,0.113748286559891,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound","PI",41.2,4.96,NA,NA,NA,NA,19.4,2.9,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,0.451619923072587,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.913640169325252,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,"ES344",0.640442568811088,0.112963059376996,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound","IPI",286,51.5,NA,NA,NA,NA,39.4,2.32,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,3.43597324924065,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.913640169325252,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,"ES345",-0.0747235461959363,0.111860447605223,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound","IPI",286,51.5,NA,NA,NA,NA,39.4,2.32,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,3.43597324924065,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.913640169325252,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,"ES345",1.04306508127957,0.114756241878651,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound","PI",27.1,2.38,NA,22.9,2.18,NA,17.5,2.07,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,-0.193605660501742,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.0132586652835165,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,"ES346",0.405663050670537,0.112419961393049,"hybLS"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound","PI",27.1,2.38,NA,22.9,2.18,NA,17.5,2.07,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,-0.193605660501742,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.0132586652835165,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,"ES346",0.622822810777542,0.11291287492752,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound","PI",27.1,2.38,NA,22.9,2.18,NA,17.5,2.07,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,-0.193605660501742,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.0132586652835165,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,"ES346",0.325041844227461,0.112285009701151,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound","IPI",113,8.93,NA,42.6,5.21,NA,29.5,2.22,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,2.00567347447902,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.0132586652835165,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,"ES347",0.656200686919684,0.113009464390702,"hybLS"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound","IPI",113,8.93,NA,42.6,5.21,NA,29.5,2.22,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,2.00567347447902,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.0132586652835165,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,"ES347",0.170592016968147,0.112080043930094,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound","IPI",113,8.93,NA,42.6,5.21,NA,29.5,2.22,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,2.00567347447902,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.0132586652835165,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,"ES347",0.2195036606058,0.112138243446622,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_montana","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_montana","Yes","sound","pause",15,2.21,NA,NA,NA,NA,39,8.88,NA,85.7,9.94,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,8,10,NA,NA,NA,NA,1.99956390815153,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.104828403653655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES348",0.6903987316827,0.134809875522372,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_montana","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_montana","Yes","sound","pause",15,2.21,NA,NA,NA,NA,39,8.88,NA,85.7,9.94,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,8,10,NA,NA,NA,NA,1.99956390815153,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.104828403653655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES348",0.239228119362703,0.114627097387686,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_montana","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_montana","Yes","sound","PI",20.7,2.71,NA,NA,NA,NA,16.6,0.92,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,8,10,NA,NA,NA,NA,-0.269872170491741,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.104828403653655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES349",-0.444478048226261,0.128139358198401,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_montana","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_montana","Yes","sound","PI",20.7,2.71,NA,NA,NA,NA,16.6,0.92,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,8,10,NA,NA,NA,NA,-0.269872170491741,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.104828403653655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES349",0.399248174822558,0.11359634588879,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_flavomontana","Drosophila_montana","Drosophila_flavomontana_Drosophila_montana","Yes","sound","IPI",113,8.93,NA,55.6,9.02,NA,NA,NA,NA,35.7,2.11,NA,NA,NA,"10","10",NA,NA,NA,NA,10,8,NA,10,NA,NA,NA,NA,1.08993429095029,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.104828403653655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES350",1.02559688998863,0.130623281393393,"hybLS"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_flavomontana","Drosophila_montana","Drosophila_flavomontana_Drosophila_montana","Yes","sound","IPI",113,8.93,NA,55.6,9.02,NA,NA,NA,NA,35.7,2.11,NA,NA,NA,"10","10",NA,NA,NA,NA,10,8,NA,10,NA,NA,NA,NA,1.08993429095029,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.104828403653655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES350",0.290491317473685,0.112084954693964,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound","pause",245,52.4,NA,NA,NA,NA,128,19.1,NA,85.7,9.94,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.933086029307407,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES351",0.321388320512663,0.186354077791332,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound","pause",245,52.4,NA,NA,NA,NA,128,19.1,NA,85.7,9.94,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.933086029307407,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES351",0.611934185717521,0.117030746959624,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound","PI",41.2,4.96,NA,NA,NA,NA,20.8,0.84,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,-0.0395950494402236,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES352",-0.707428689205334,0.181653024781547,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound","PI",41.2,4.96,NA,NA,NA,NA,20.8,0.84,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,-0.0395950494402236,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES352",0.315400724583627,0.113331732375034,"spL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound","IPI",286,51.5,NA,NA,NA,NA,148,19.1,NA,113,8.93,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.745479141747084,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES353",0.559891929556847,0.184511064868623,"hybSL"
"s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound","IPI",286,51.5,NA,NA,NA,NA,148,19.1,NA,113,8.93,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.745479141747084,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES353",0.823561420673771,0.11497814862216,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse period",1.423,0.15,NA,0.596,0.015,NA,0.464,0.014,NA,0.271,0.01,NA,"28","28","2","2","5","5","40","40",28,2,5,40,NA,NA,NA,NA,1.86956699526187,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES354",0.104522749102003,0.513171262458143,"hybLS"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse period",1.423,0.15,NA,0.596,0.015,NA,0.464,0.014,NA,0.271,0.01,NA,"28","28","2","2","5","5","40","40",28,2,5,40,NA,NA,NA,NA,1.86956699526187,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES354",-0.0891140075458546,0.138036628662148,"hybSL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse period",1.423,0.15,NA,0.596,0.015,NA,0.464,0.014,NA,0.271,0.01,NA,"28","28","2","2","5","5","40","40",28,2,5,40,NA,NA,NA,NA,1.86956699526187,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES354",1.05534442959006,0.0317699115805441,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse rate",0.718,0.079,NA,1.678,0.042,NA,2.159,0.067,NA,3.694,0.132,NA,"28","28","2","2","5","5","40","40",28,2,5,40,NA,NA,NA,NA,1.83813290347368,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES355",0.131154456608518,0.513165680492592,"hybLS"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse rate",0.718,0.079,NA,1.678,0.042,NA,2.159,0.067,NA,3.694,0.132,NA,"28","28","2","2","5","5","40","40",28,2,5,40,NA,NA,NA,NA,1.83813290347368,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES355",-0.0288650857715398,0.138045043111877,"hybSL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse rate",0.718,0.079,NA,1.678,0.042,NA,2.159,0.067,NA,3.694,0.132,NA,"28","28","2","2","5","5","40","40",28,2,5,40,NA,NA,NA,NA,1.83813290347368,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES355",1.13033952728962,0.0318033153794948,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,5.293,0.304,NA,5.293,0.304,NA,5.118,0.199,NA,"38","38","5","5","2","2","27","27",38,5,2,27,NA,NA,NA,NA,-0.626238889447469,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES356",0.495870652312706,0.144946504122483,"hybLS"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,5.293,0.304,NA,5.293,0.304,NA,5.118,0.199,NA,"38","38","5","5","2","2","27","27",38,5,2,27,NA,NA,NA,NA,-0.626238889447469,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES356",0.870870652312706,0.52093611539573,"hybSL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,5.293,0.304,NA,5.293,0.304,NA,5.118,0.199,NA,"38","38","5","5","2","2","27","27",38,5,2,27,NA,NA,NA,NA,-0.626238889447469,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES356",0.244342909666386,0.0328658794537976,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",38.37,4.53,NA,38.76,0.34,NA,38.4,2.33,NA,39.77,4.41,NA,"27","27","2","2","5","5","37","37",27,2,5,37,NA,NA,NA,NA,-0.629622088700571,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES357",-2.05084916752254,0.514259688229071,"hybLS"
