"ES.ID","lnRR.es","lnRR.sv","direction","SE","parental","Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES344",0.753165190286198,0.00368389812266331,"+",0.405577867597361,"Father","s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",41.2,4.96,NA,NA,NA,NA,19.4,2.9,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,0.369949039728701,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.668863598755744,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES345",1.98222599451596,0.00358924166965021,"+",0.405577867597361,"Father","s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",286,51.5,NA,NA,NA,NA,39.4,2.32,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,3.30777211210164,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.668863598755744,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES346",0.437332846956187,0.00217043681444692,"+",0.405577867597361,"Father","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound",27.1,2.38,NA,22.9,2.18,NA,17.5,2.07,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,-0.265216572093769,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.15705799479377,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES347",1.34299755536657,0.00119083956249165,"+",0.405577867597361,"Father","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound",113,8.93,NA,42.6,5.21,NA,29.5,2.22,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,1.89977271676868,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.15705799479377,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES351",0.64922794662511,0.00902760775336123,"+",0.468320982069382,"Father","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound",245,52.4,NA,NA,NA,NA,128,19.1,NA,85.7,9.94,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.84390841412972,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",1.82458012728078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES352",0.683485269648208,0.00177551890183672,"+",0.468320982069382,"Father","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound",41.2,4.96,NA,NA,NA,NA,20.8,0.84,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,-0.113607202452627,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",1.82458012728078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES353",0.658779537055738,0.00657350774509629,"+",0.468320982069382,"Father","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound",286,51.5,NA,NA,NA,NA,148,19.1,NA,113,8.93,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.659226581057869,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",1.82458012728078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES362",0.0953101798043249,0.0434288993129711,"+",0.573573720954548,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound",11,3.74250547996682,NA,11,8.37087553323193,NA,10,3.18417274137474,NA,9,3.5774005555486,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.444505095987017,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.138249178487623,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES363",0.287682072451781,0.0341275509018862,"+",0.573573720954548,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound",4,0.984869863149162,NA,3,3.26668313491978,NA,3,0.995053981679607,NA,3,0.993722376541278,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.31257375902341,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.138249178487623,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES364",0.0606246218164348,0.119000295025462,"+",0.604599788078073,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_lummei","Drosophila_virilis","Drosophila_lummei_Drosophila_virilis","Yes","sound",51,16.0983024999687,NA,53,26.8664575053494,NA,48,30.2168189980079,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112,-0.59231931691572,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.138249178487623,"0.97499999999999998","0.98","0.95","0.99",-0.00254777207879866,-0.0336383591488298,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES365",-0.0870113769896298,0.0842202207167783,"+",0.604599788078073,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis","Yes","sound",11,3.74250547996682,NA,12,8.44097165424866,NA,12,5.93092560184646,NA,8,9.66134869582822,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,-0.265916112529935,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.657337929486693,"0.99",NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES366",0.287682072451781,0.106233676597017,"+",0.604599788078073,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis","Yes","sound",4,0.984869863149162,NA,3,1.55491583104581,NA,3,1.84063208333166,NA,2,1.81150288046779,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,0.30221427968536,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.657337929486693,"0.99",NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES367",0.302280871872934,0.907632572974217,"+",0.604599788078073,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_borealis","Drosophila_borealis_Drosophila_virilis","Yes","sound",46,30.530965757624,NA,30,60.4195865777799,NA,34,61.5589174536477,NA,28,57.9680921749693,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,112,51,86,96,0.00395153506197996,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.657337929486693,"0.99",NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES370",0.60077386042893,0.358501139631946,"+",0.604599788078073,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",62,40.6807864331763,NA,NA,NA,NA,34,35.4903165402572,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112,-0.296181665658417,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.668863598755744,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES371",-0.0800427076735364,2.42764803526828,"+",0.573573720954548,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_montana_Drosophila_virilis","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis","Yes","sound",12,41.0676782134576,NA,NA,NA,NA,13,8.48550814124993,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112,-0.61684147731149,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.456740927175184,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES379",0.571786323555678,0.112234453242474,"+",0.573573720954548,"Father","s25","Suvanto et al_1994","table 1&2","Drosophila_flavomontana_Drosophila_lacicola","Drosophila","Drosophila_lacicola","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_lacicola","Yes","sound",62,38.0212645701491,NA,NA,NA,NA,35,15.0581926958125,NA,31,15.8518932589024,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,72,NA,158,187,0.30221427968536,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.14339865272114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES380",0.290802199788025,0.00137890158711096,"+",0.395803470574575,"Father","s26","Tomaru&Oguma_1994","table1","A541.auraria_B16.biauraria","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria","Yes","sound",21.4,1.9,NA,15.7,0.52,NA,16,0.5,NA,12.9,0.91,NA,"6","6","10~20","10~20","10~20","10~20","10","10",6,22,15,10,180,220,150,300,0.0186997184798245,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.242848705698492,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES381",0.278379679789467,0.00142582302629706,"+",0.523598775598299,"Father","s26","Tomaru&Oguma_1994","table1","A541.auraria_B18.biauraria","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria","Yes","sound",21.4,1.9,NA,15.2,1.31,NA,16.2,0.42,NA,12.4,0.76,NA,"6","6","10~20","10~20","6","10~20","9","9",6,12,6,9,180,120,60,270,0.0786385056694269,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.242848705698492,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES382",0.179151982032676,0.00153217958122735,"+",0.484758270665203,"Father","s26","Tomaru&Oguma_1994","table1","A662.auraria_B18.biauraria","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria","Yes","sound",18.9,1.98,NA,16.6,0.37,NA,15.8,0.49,NA,12.4,0.76,NA,"8","8","5","5","6","6","9","9",8,5,6,9,240,50,60,270,-0.109724196102545,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.242848705698492,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES383",0.19955462391773,0.000169189057440259,"+",0.294237110512148,"Father","s26","Tomaru&Oguma_1994","table1","sn.cn.ba2.auraria_B16.biauraria","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria","Yes","sound",19.9,0.72,NA,NA,NA,NA,16.3,0.6,NA,12.9,0.91,NA,NA,NA,NA,NA,"10~20","10~20","10","10",11,NA,27,10,110,NA,270,300,-0.0914882549366863,"Inviable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.242848705698492,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES384",0.167478983756026,0.00136022457468256,"+",0.453449841058554,"Father","s26","Tomaru&Oguma_1994","table1","A541.auraria_T544_triauraria","Drosophila","Drosophila_auraria","Drosophila_triauraria","Drosophila_auraria_Drosophila_triauraria","Yes","sound",21.4,1.9,NA,17.3,0.43,NA,18.1,0.39,NA,16.1,0.96,NA,"6","6","8","8","10","10","7","7",6,8,10,7,180,80,100,210,-0.317289949041885,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-2.19759577775644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES385",0.1954920199837,0.00135016966562335,"+",0.523598775598299,"Father","s26","Tomaru&Oguma_1994","table1","A541.auraria_quadraria","Drosophila","Drosophila_auraria","Drosophila_quadraria","Drosophila_auraria_Drosophila_quadraria","Yes","sound",21.4,1.9,NA,17.1,0.41,NA,17.6,0.26,NA,15.6,0.68,NA,"6","6","9","9","6","6","5","5",6,9,6,5,180,90,60,150,-0.269454629581638,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-2.68091837549773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES387",-0.0245411089161175,0.000230031267755682,"+",0.123413414948844,"Father","s26","Tomaru&Oguma_1994","table1","Drosophila_triauraria_Drosophila_quadraria","Drosophila","Drosophila_triauraria","Drosophila_quadraria","Drosophila_triauraria_Drosophila_quadraria","Yes","sound",16.1,0.96,NA,14.9,0.37,NA,16.5,0.59,NA,15.6,0.68,NA,"7","7","9","9","6","6","5","5",210,9,6,150,NA,NA,NA,NA,-0.700937494814849,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-2.68091837549773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES388",0.118559734724556,0.000046271851828434,"+",0.110384314064401,"Father","s26","Tomaru&Oguma_1994","table1","Drosophila_triauraria_Drosophila_biauraria","Drosophila","Drosophila_triauraria","Drosophila_biauraria","Drosophila_triauraria_Drosophila_biauraria","Yes","sound",16.1,0.96,NA,NA,NA,NA,14.3,0.6,NA,12.9,0.91,NA,"7","7",NA,NA,"6","6","10","10",210,NA,60,300,NA,NA,NA,NA,-0.412783146753387,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.242848705698492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES389",-0.0380273955892393,0.0000571867874120264,"+",0.103016881386663,"Father","s26","Tomaru&Oguma_1994","table1","Drosophila_quadraria_Drosophila_biauraria","Drosophila","Drosophila_biauraria","Drosophila_quadraria","Drosophila_quadraria_Drosophila_biauraria","Yes","sound",12.9,0.91,NA,13.9,0.28,NA,13.4,0.27,NA,11.1,0.64,NA,"10","10","5","5","10","10","5","5",300,5,10,150,NA,NA,NA,NA,-0.520906842535579,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.71427318001515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES391",0.114880275998422,0.000262428754648889,"+",0.103350810565128,"Father","s26","Tomaru&Oguma_1994","table1","Drosophila_biauraria_Drosophila_subauraria","Drosophila","Drosophila_biauraria","Drosophila_subauraria","Drosophila_biauraria_Drosophila_subauraria","Yes","sound",12.9,0.91,NA,11.8,0.36,NA,11.5,0.51,NA,11.1,0.64,NA,"10","10","8","8","8","8","10","10",300,8,8,258,NA,NA,NA,NA,-0.520906842535579,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.00889689886959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES392",-0.0903347432920452,0.000573778427529389,"+",0.264569828842911,"Father","s27","Well","table1","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Yes","sound",75.1,7.67333043730035,1.6,79.3,2.5,0.5,82.2,4.40908153700972,0.9,71.3,4.91934955049954,1.1,"10","10","10","10","10","10","10","10",23,25,24,20,NA,NA,NA,NA,-0.670042497622271,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",-1.00889689886959,"0.54733333333333334","0.489375","0.45435714285714285","0.62551999999999996",-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES393",-0.138805110152598,0.000218372353741066,"+",0.264569828842911,"Father","s27","Well","table1","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Yes","sound",59.1,3.3570820663189,0.7,64.3,3.5,0.7,67.9,2.93938769133981,0.6,58.2,2.23606797749979,0.5,"10","10","10","10","10","10","10","10",23,25,24,20,NA,NA,NA,NA,-0.725505034891633,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",-1.00889689886959,"0.54733333333333334","0.489375","0.45435714285714285","0.62551999999999996",-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES394",0.213986471437923,0.00124918710797573,"+",0.270385245064907,"Father","s27","Well","table1","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Yes","sound",46.2,4.02492235949962,0.9,43.5,6.36867333123626,1.3,37.3,5.5,1.1,40.3,3.3570820663189,0.7,"10","10","10","10","10","10","10","10",20,24,25,23,NA,NA,NA,NA,-0.541609581678053,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",-1.00889689886959,"0.62551999999999996","0.45435714285714285","0.489375","0.54733333333333334",-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
